"population","year","accession_name","accession","row","column","num_peds","num_no_fruit","num_berries","num_aborted_flower","num_aborted_berries","total_berry_weight","upright_length","secondary_growth","dry_wt_leaves","berry_length","berry_width","berry_weight","num_seeds","calyx_diam","calyx_lobe_form","calyx_lobe_size","berry_skin","rebud","chimera_LvW","chimera_eccentricity","chimera_solidity","chimera_tortuosity","chimera_umccLogX","chimera_umccLogY"
2,2012,"CNJ02_1_104","R9C41","9","41",2.875,0.25,2,0.375,0.25,4.9543,3.4,0.7,0.0976,24.51,16.86,2.6133,14.3,2.57,0.1,1.8,1.3,0.4,1.41035404546152,0.705166431933139,0.989619771863118,95,435.296429391646,433.216987849966
2,2012,"CNJ02_1_105","R9C42","9","42",3.75,0.125,2.75,0.375,0.5,6.5808,3.72,2,NA,21.94,18.07,2.7508,28.8,2.55,1.6,1.7,1.8,0.2,1.41035404546152,0.705166431933139,0.989619771863118,95,435.296429391646,433.216987849966
2,2012,"CNJ02_1_106","R9C43","9","43",4.2,1,2.1,0.4,0.7,4.8812,4.673,2.185,NA,21.95,18.9,2.8027,27.5,3.26,1.8,0.6,1.9,0.5,1.29045786589897,0.632060856673574,0.990494077963893,111,447.079931461165,446.386784280605
2,2012,"CNJ02_1_107","R9C44","9","44",2.7,0.5,1.8,0.3,0.1,4.4758,3.95,NA,NA,26.4,17.63,2.8869,20.2,2.97,1.2,1,1.6,0.6,1.41492584075289,0.707462561993523,0.989597570235383,97.5,440.841606836125,435.989576572206
2,2012,"CNJ02_1_108","R9C45","9","45",3.22222222222222,0.333333333333333,1.77777777777778,0.222222222222222,0.888888888888889,4.29788888888889,2.33333333333333,1.45,NA,25.3777777777778,17.4555555555556,2.92,16.6666666666667,2.625,1.33333333333333,1.33333333333333,2.11111111111111,0.555555555555556,1.52610390136292,0.755400492043173,0.991057780495261,100.704832764699,474.805818683563,448.466225822285
2,2012,"CNJ02_1_109","R9C46","9","46",2.9,0.1,2.1,0.3,0.4,5.6048,3.05,NA,NA,24.2,17.48,2.8078,23.3,2.53,1.1,1.2,1.3,0.7,1.51295429029704,0.750422454206837,0.991370093172445,95.9096655293983,461.636022252924,439.455312475005
2,2012,"CNJ02_1_11","R8C2","8","2",4.33333333333333,1,2.22222222222222,0.444444444444444,0.666666666666667,3.0638,2.88,1.1,0.0496,21.42,14.32,1.7655,16.3,2.52,1.9,0.2,1.5,1,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2012,"CNJ02_1_110","R9C47","9","47",3.6,0.5,1.7,1.3,0.1,3.8285,2.85,1.8,NA,23.43,17.19,2.5525,21.8,2.6,0.6,1.3,1.2,0.3,1.41492584075289,0.707462561993523,0.989597570235383,97.5,440.841606836125,435.989576572206
2,2012,"CNJ02_1_111","R9C48","9","48",4,0.6,2.2,1,0.2,4.8031,3.27,1.36666666666667,NA,22.23,17.52,2.5724,16.6,2.77,1.6,1.6,2,0.5,1.41035404546152,0.705166431933139,0.989619771863118,95,435.296429391646,433.216987849966
2,2012,"CNJ02_1_112","R9C49","9","49",4.1,0.4,2.3,0.3,1.1,5.2778,3.14444444444444,1.83333333333333,NA,24.42,17.51,2.6909,17.1,2.66,0.9,0.9,1.9,0.5,1.57272892479241,0.771822969343155,0.990654205607477,100.409665529398,479.657848947482,443.614195558365
2,2012,"CNJ02_1_113","R9C50","9","50",4.2,0.8,2.2,0.3,0.9,5.5105,3.41111111111111,0.8,NA,25.11,18.18,2.9121,27,2.43,1.5,1.5,1,0.8,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565
2,2012,"CNJ02_1_114","R9C51","9","51",2.9,0.7,1.6,0.4,0.2,3.0525,3.8,0.9,NA,21.38,15.33,2.0912,15.2,2.75,1.5,0.7,1.2,1,1.51728367637216,0.752079379223809,0.990111812580817,94.2048327646991,463.022316614043,438.069018113885
2,2012,"CNJ02_1_115","R9C52","9","52",3.5,0.5,1.9,0.8,0.3,4.4931,3.83,5.3,0.0844,21.71,17.27,2.5569,19,3.02,1.7,0.8,1.3,0.9,1.47105874060171,0.733413759014027,0.989295238095238,105.5,458.170286350124,442.921048377805
2,2012,"CNJ02_1_116","R9C53","9","53",3.8,0.6,1.9,0.6,0.7,5.3591,3.52222222222222,1.76666666666667,0.0822,21.87,16.85,2.466,18.8,2.59,1.6,1.7,2.1,0.3,1.41035404546152,0.705166431933139,0.989619771863118,95,435.296429391646,433.216987849966
2,2012,"CNJ02_1_117","R9C54","9","54",2.8,0.2,2,0.2,0.4,5.6864,5.63,3.775,0.1057,24.2222222222222,18.7555555555556,3.1995,17.8,2.85,1.2,1.4,1.3,0.5,1.49720265200529,0.744240027926686,0.990754183540918,99.5,472.033229961323,449.852520183405
2,2012,"CNJ02_1_118","R10C2","10","2",3.3,0.7,1.9,0.5,0.2,3.9148,2.86,2.55,0.06247,22.03,16.35,2.3119,14.3,2.28,1.4,1.3,2.2,0,1.48715319306771,0.740164645376648,0.98999197830322,96.9096655293983,466.488052516843,442.921048377805
2,2012,"CNJ02_1_119","R10C3","10","3",4,1,1.8,1.1,0.1,2.3866,2.93,2,0.0368,17.33,14.34,1.5035,16.2,2.53,2,0.8,2.1,0.3,1.33811635888621,0.664465247863937,0.990885067596032,109.5,449.159373002845,444.307342738925
2,2012,"CNJ02_1_12","R8C3","8","3",4.25,1.125,2.375,0.75,0,2.939,3.83333333333333,2.5,0.0887,20.46,14.89,1.6221,11.8,2.66,1,1.3,2,0.4,1.53027055350623,0.756944460049479,0.990332975295381,99.5,486.589320753082,457.477139169564
2,2012,"CNJ02_1_120","R10C4","10","4",4,0.4,2.4,0.5,0.7,3.5747,1.825,2.7,0.0523333333333333,17.45,16.27,1.8465,16.5,2.74,1.1,1.4,1,0.3,1.00738721598265,0.120881416421873,0.989488117001828,129.5,400.639070363648,453.318256086204
2,2012,"CNJ02_1_121","R10C5","10","5",3.2,0.3,2.1,0.3,0.5,3.9177,3.32222222222222,3.65,0.0807,19.12,16.89,2.0884,25.5,2.73,1.9,1,1.7,0.7,1.16562475297812,0.513801613435435,0.991335684710934,115.909665529398,427.671810405486,449.159373002845
2,2012,"CNJ02_1_122","R10C6","10","6",3.5,0.7,1.8,0.4,0.6,3.9632,2.9,3.475,0.0798,23.25,16.55,2.364,16.7,2.3,1.6,1.5,1,0,1.49474016985014,0.743251066346965,0.989569005043558,97.6144982940974,474.805818683563,449.159373002845
2,2012,"CNJ02_1_123","R10C7","10","7",4.8,0.3,2.3,0.5,1.7,2.888,2.7125,1.2,0.0647,18.7,14.85,1.5516,16.4,2.4,0.9,1.6,1.4,0.2,1.43402480568385,0.716742425127632,0.989180128009753,107.5,453.318256086204,439.455312475005
2,2012,"CNJ02_1_124","R10C8","10","8",3.2,0.5,2.1,0.4,0.2,3.6077,3.26,2.8,0.0634,22.12,15.75,1.9761,20.4,2.44,1.5,1.3,2,0.8,1.59222175560965,0.7781703883425,0.990725898786352,94.5,488.668762294761,449.852520183405
2,2012,"CNJ02_1_125","R10C9","10","9",3.9,0.5,1.5,1.7,0.2,3.1612,2.92,2.9,0.0602,20.31,17.21,2.1753,22.7,2.9,1.5,1,1.7,0.5,1.49815262191294,0.744619894480314,0.989215760993827,89.4096655293983,459.556580711244,440.148459655565
